Date,Package,Title,pkg,cum_pkgs
2012-10-29,heatmap.plus,Heatmap with more sensible behavior,1,395
2012-10-29,HPbayes,"Heligman Pollard mortality model parameter estimation using
Bayesian Melding with Incremental Mixture Importance Sampling",1,396
2012-10-29,igraphtosonia,Convert iGraph graps to SoNIA .son files,1,397
2012-10-29,Imap,Interactive Mapping,1,398
2012-10-29,IMIS,Increamental Mixture Importance Sampling,1,399
2012-10-29,ImpactIV,"Identifying Causal Effect for Multi-Component Intervention Using
Instrumental Variable Method",1,400
2012-10-29,InfDim,"Infine-dimensional model (IDM) to analyse phenotypic variation
in growth trajectories",1,401
2012-10-29,insideRODE,"insideRODE includes buildin functions with deSolve solver and
C/FORTRAN interfaces to nlme, together with compiled codes",1,402
2012-10-29,Interpol,Interpolation of amino acid sequences,1,403
2012-10-29,introgress,methods for analyzing introgression between divergent lineages,1,404
2012-10-29,isopat,Calculation of isotopic pattern for a given molecular formula,1,405
2012-10-29,klin,Linear equations with Kronecker structure,1,406
2012-10-29,kzft,Kolmogorov-Zurbenko Fourier Transform and Applications,1,407
2012-10-29,lmec,Linear Mixed-Effects Models with Censored Responses,1,408
2012-10-29,LTR,Perform LTR analysis on microarray data,1,409
2012-10-29,MAclinical,"Class prediction based on microarray data and clinical
parameters",1,410
2012-10-29,mAr,Multivariate AutoRegressive analysis,1,411
2012-10-29,MBCluster.Seq,Model-Based Clustering for RNA-seq Data,1,412
2012-10-29,Miney,"Implementation of the Well-Known Game to Clear Bombs from a
Given Field (Matrix)",1,413
2012-10-29,minxent,Entropy Optimization Distributions,1,414
2012-10-29,MKLE,Maximum kernel likelihood estimation,1,415
2012-10-29,mpa,CoWords Method,1,416
2012-10-29,mvsf,Shapiro-Francia Multivariate Normality Test,1,417
2012-10-29,NetCluster,Clustering for networks,1,418
2012-10-29,NetData,Network Data for McFarland's SNA R labs,1,419
2012-10-29,NMFN,Non-negative Matrix Factorization,1,420
2012-10-29,normwhn.test,Normality and White Noise Testing,1,421
2012-10-29,OligoSpecificitySystem,Oligo Specificity System,1,422
2012-10-29,omd,filter the molecular descriptors for QSAR,1,423
2012-10-29,oncomodel,Maximum likelihood tree models for oncogenesis,1,424
2012-10-29,ORDER2PARENT,"Estimate parent distributions with data of several order
statistics",1,425
2012-10-29,ORIClust,"Order-restricted Information Criterion-based Clustering
Algorithm",1,426
2012-10-29,paleoMAS,Paleoecological Analysis,1,427
2012-10-29,parviol,Parviol,1,428
2012-10-29,PASWR,PROBABILITY and STATISTICS WITH R,1,429
2012-10-29,pGLS,Generalized Least Square in comparative Phylogenetics,1,430
2012-10-29,poistweedie,Poisson-Tweedie exponential family models,1,431
2012-10-29,PopGenKit,"Useful functions for (batch) file conversion and data resampling
in microsatellite datasets",1,432
2012-10-29,pps,Functions for PPS sampling,1,433
2012-10-29,pragma,Provides a pragma / directive / keyword syntax for R,1,434
2012-10-29,PredictiveRegression,Prediction Intervals for Three Basic Statistical Models,1,435
2012-10-29,predmixcor,"Classification rule based on Bayesian mixture models with
feature selection bias corrected",1,436
2012-10-29,ProbForecastGOP,Probabilistic weather forecast using the GOP method,1,437
2012-10-29,qtlDesign,Design of QTL experiments,1,438
2012-10-29,rdetools,Relevant Dimension Estimation (RDE) in Feature Spaces,1,439
2012-10-29,reams,Resampling-Based Adaptive Model Selection,1,440
2012-10-29,Records,Record Values and Record Times,1,441
2012-10-29,REQS,R/EQS Interface,1,442
2012-10-29,RHT,"Regularized Hotelling's T-square Test for Pathway (Gene Set)
Analysis",1,443
2012-10-29,ROCwoGS,"Non-parametric estimation of ROC curves without Gold Standard
Test",1,444
2012-10-29,RODM,R interface to Oracle Data Mining,1,445
2012-10-29,sddpack,Semidiscrete Decomposition,1,446
2012-10-29,seqRFLP,"Simulation and visualization of restriction enzyme cutting
pattern from DNA sequences",1,447
2012-10-29,session,"Functions for interacting with, saving and restoring R sessions",1,448
2012-10-29,skewt,The Skewed Student-t Distribution,1,449
2012-10-29,smco,"A simple Monte Carlo optimizer using adaptive coordinate
sampling",1,450
2012-10-29,SMVar,Structural Model for variances,1,451
2012-10-29,SNPmaxsel,Maximally selected statistics for SNP data,1,452
2012-10-29,spi,Compute SPI index,1,453
2012-10-29,sporm,Semiparametric proportional odds rate model,1,454
2012-10-29,Stem,Spatio-temporal models in R,1,455
2012-10-29,symbols,Symbol plots,1,456
2012-10-29,TERAplusB,Test for A+B Traditional Escalation Rule,1,457
2012-10-29,tfer,Forensic Glass Transfer Probabilities,1,458
2012-10-29,titan,Titration analysis for mass spectrometry data,1,459
2012-10-29,Tsphere,"Transposable Sphering for Large-Scale Inference with Correlated
Data",1,460
2012-10-29,unbalhaar,Function estimation via Unbalanced Haar wavelets,1,461
2012-10-29,UScensus2000cdp,"US Census 2000 Designated Places Shapefiles and Additional
Demographic Data",1,462
2012-10-29,UScensus2000tract,"US Census 2000 Tract Level Shapefiles and Additional Demographic
Data",1,463
2012-10-29,vegetarian,Jost Diversity Measures for Community Data,1,464
2012-10-29,VIF,VIF Regression: A Fast Regression Algorithm For Large Data,1,465
2012-10-29,violinmplot,Combination of violin plot with mean and standard deviation,1,466
2012-10-29,walkscoreAPI,Walk Score and Transit Score API,1,467
2012-10-29,wikibooks,"Functions and datasets of the german WikiBook ""GNU R""",1,468
2012-10-29,WilcoxCV,Wilcoxon-based variable selection in cross-validation,1,469
2012-10-29,write.snns,Function for exporting data to SNNS pattern files,1,470
2012-10-29,wSVM,Weighted SVM with boosting algorithm for improving accuracy,1,471
2012-10-30,cat,Analysis of categorical-variable datasets with missing values,1,472
2012-10-30,ScreenClean,Screen and clean variable selection procedures,1,473
2012-10-30,speff2trial,"Semiparametric efficient estimation for a two-sample treatment
effect",1,474
2012-10-31,NORMT3,"Evaluates complex erf, erfc, Faddeeva, and density of sum of
Gaussian and Student's t",1,475
2012-11-01,argosfilter,Argos locations filter,1,476
2012-11-01,fpow,"Computing the noncentrality parameter of the noncentral F
distribution",1,477
2012-11-01,xgobi,"Interface to the XGobi and XGvis programs for graphical data
analysis",1,478
2012-11-02,frmqa,"The Generalized Hyperbolic Distribution, Related Distributions
and Their Applications in Finance",1,479
2012-11-02,smirnov,"Provides two taxonomic coefficients from E. S. Smirnov
""Taxonomic analysis"" (1969) book",1,480
2012-11-03,mlica2,Independent Component Analysis using Maximum Likelihood,1,481
2012-11-03,tableplot,Represents tables as semi-graphic displays,1,482
2012-11-05,homtest,Homogeneity tests for Regional Frequency Analysis,1,483
2012-11-09,STAR,Spike Train Analysis with R,1,484
2012-11-13,plsdepot,Partial Least Squares (PLS) Data Analysis Methods,1,485
2012-11-14,bindata,Generation of Artificial Binary Data,1,486
2012-11-14,linLIR,linear Likelihood-based Imprecise Regression,1,487
2012-11-15,PAWL,Implementation of the PAWL algorithm,1,488
2012-11-17,BAEssd,Bayesian Average Error approach to Sample Size Determination,1,489
2012-11-20,ChoiceModelR,Choice Modeling in R,1,490
2012-11-24,pairedCI,"Confidence intervals for the ratio of locations and for the
ratio of scales of two paired samples",1,491
2012-11-24,stepwise,Stepwise detection of recombination breakpoints,1,492
2012-11-26,maptree,"Mapping, pruning, and graphing tree models",1,493
2012-11-27,JASPAR,"R modules for JASPAR databases: a collection of transcription
factor DNA-binding preferences, modeled as matrices",1,494
2012-11-27,TFX,R API to TrueFX(tm),1,495
2012-11-28,plmm,Partially Linear Mixed Effects Model,1,496
2012-12-02,brainwaver,"Basic wavelet analysis of multivariate time series with a
visualisation and parametrisation using graph theory",1,497
2012-12-02,emdist,Earth Mover's Distance,1,498
2012-12-02,fracdiff,"Fractionally differenced ARIMA aka ARFIMA(p,d,q) models",1,499
2012-12-03,KMsurv,"Data sets from Klein and Moeschberger (1997), Survival Analysis",1,500
2012-12-03,muma,Metabolomics Univariate and Multivariate Analysis,1,501
2012-12-04,source.gist,Read R code from a GitHub Gist,1,502
2012-12-05,simba,"A Collection of functions for similarity analysis of vegetation
data",1,503
2012-12-08,RDIDQ,It perform Quality check on data,1,504
2012-12-08,rpartScore,Classification trees for ordinal responses,1,505
2012-12-10,ftnonpar,Features and Strings for Nonparametric Regression,1,506
2012-12-10,SampleSizeMeans,Sample size calculations for normal means,1,507
2012-12-11,IndependenceTests,Nonparametric tests of independence between random vectors,1,508
2012-12-12,nutshell,"Data for ""R in a Nutshell""",1,509
2012-12-12,nutshell.audioscrobbler,"Audioscrobbler data for ""R in a Nutshell""",1,510
2012-12-12,nutshell.bbdb,"Baseball Database for ""R in a Nutshell""",1,511
2012-12-12,OptInterim,"Optimal Two and Three Stage Designs for Single-Arm and Two-Arm
Randomized Controlled Trials with a Long-Term Binary Endpoint",1,512
2012-12-14,MuFiCokriging,Multi-Fidelity Cokriging models,1,513
2012-12-15,ConjointChecks,"A package to check the cancellation axioms of conjoint
measurement",1,514
2012-12-15,cosmoFns,"Functions for cosmological distances, times, luminosities, etc",1,515
2012-12-17,dblcens,Compute the NPMLE of distribution from doubly censored data,1,516
2012-12-19,nose,nose Package for R,1,517
2012-12-21,imputeMDR,"The Multifactor Dimensionality Reduction (MDR) Analysis for
Incomplete Data",1,518
2012-12-21,ORMDR,ORMDR,1,519
2012-12-21,ReCiPa,Redundancy Control in Pathways databases,1,520
2012-12-24,MedOr,Median Ordering Statistical R package,1,521
2012-12-25,truncgof,GoF tests allowing for left truncated data,1,522
2012-12-28,trapezoid,The Trapezoidal Distribution,1,523
2013-01-03,partialOR,Partial Odds Ratio,1,524
2013-01-04,proteomicdesign,Optimization of a multi-stage proteomic study,1,525
2013-01-05,GWASExactHW,Exact Hardy-Weinburg testing for Genome Wide Association Studies,1,526
2013-01-07,displayHTS,displayHTS,1,527
2013-01-08,hier.part,Hierarchical Partitioning,1,528
2013-01-09,PROTOLIDAR,PRocess TOol LIdar DAta in R,1,529
2013-01-09,RcmdrPlugin.mosaic,Adds menu items to produce mosaic plots and assoc plots to Rcmdr,1,530
2013-01-11,gtx,Genetics ToolboX,1,531
2013-01-13,survivalROC,Time-dependent ROC curve estimation from censored survival data,1,532
2013-01-14,ESG,ESG - A package for asset projection,1,533
2013-01-14,subtype,Cluster analysis to find molecular subtypes and their assessment,1,534
2013-01-16,Bhat,General likelihood exploration,1,535
2013-01-16,rms.gof,Root-mean-square goodness-of-fit test for simple null hypothesis,1,536
2013-01-16,spacodiR,Spatial and Phylogenetic Analysis of Community Diversity,1,537
2013-01-17,GWG,"Calculation of probabilities for inadequate and excessive
gestational weight gain",1,538
2013-01-18,blockrand,Randomization for block random clinical trials,1,539
2013-01-18,CVThresh,Level-Dependent Cross-Validation Thresholding,1,540
2013-01-18,edcc,Economic Design of Control Charts,1,541
2013-01-18,obsSens,Sensitivity analysis for Observational studies,1,542
2013-01-18,partitionMap,Partition Maps,1,543
2013-01-19,adaptsmoFMRI,Adaptive Smoothing of FMRI Data,1,544
2013-01-19,currentSurvival,Estimation of CCI and CLFS Functions,1,545
2013-01-19,RcppXts,Interface the xts API via Rcpp,1,546
2013-01-21,semPLS,Structural Equation Modeling Using Partial Least Squares,1,547
2013-01-21,stellaR,stellar evolution tracks and isochrones,1,548
2013-01-24,dichromat,Color Schemes for Dichromats,1,549
2013-01-24,RcmdrPlugin.SLC,SLC Rcmdr Plug-in,1,550
2013-01-24,SLC,Slope and level change,1,551
2013-01-25,FI,Provide functions for forest inventory calculations,1,552
2013-01-25,misc3d,Miscellaneous 3D Plots,1,553
2013-01-25,pln,Polytomous logit-normit (graded logistic) model estimation,1,554
2013-01-26,emme2,Read and Write to an EMME/2 databank,1,555
2013-01-26,shapefiles,Read and Write ESRI Shapefiles,1,556
2013-01-26,UWHAM,Unbinned weighted histogram analysis method (UWHAM),1,557
2013-01-28,RcmdrPlugin.plotByGroup,Rcmdr plots by group using lattice,1,558
2013-01-28,svSweave,SciViews GUI API - Sweave functions,1,559
2013-01-29,DivMelt,HRM Diversity Assay Analysis Tool,1,560
2013-01-29,EMT,"Exact Multinomial Test: Goodness-of-Fit Test for Discrete
Multivariate data",1,561
2013-01-29,SUE,Subsampling method,1,562
2013-01-30,mlearning,"Machine learning algorithms with unified interface and confusion
matrices",1,563
2013-01-30,randomGLM,Random General Linear Model Prediction,1,564
2013-01-30,YieldCurve,Modelling and estimation of the yield curve,1,565
2013-02-03,pdist,Partitioned Distance Function,1,566
2013-02-03,TimeProjection,Time Projections,1,567
2013-02-04,OOmisc,Ozgur-Ozlem Miscellaneous,1,568
2013-02-04,orthopolynom,"Collection of functions for orthogonal and orthonormal
polynomials",1,569
2013-02-05,exactLoglinTest,Monte Carlo Exact Tests for Log-linear models,1,570
2013-02-05,fractalrock,"Generate fractal time series with non-normal returns
distribution",1,571
2013-02-05,gaussquad,Collection of functions for Gaussian quadrature,1,572
2013-02-05,pacbpred,"PAC-Bayesian Estimation and Prediction in Sparse Additive
Models",1,573
2013-02-06,stoichcalc,R Functions for Solving Stoichiometric Equations,1,574
2013-02-07,beadarrayFilter,Bead filtering for Illumina bead arrays,1,575
2013-02-07,NestedCohort,Survival Analysis for Cohorts with Missing Covariate Information,1,576
2013-02-07,nlsmsn,"Fitting nonlinear models with scale mixture of skew-normal
distributions",1,577
2013-02-07,orddom,Ordinal Dominance Statistics,1,578
2013-02-09,bayess,Bayesian Essentials with R,1,579
2013-02-09,Compounding,Computing Continuous Distributions,1,580
2013-02-09,modiscloud,R tools for processing Level 2 Cloud Mask products from MODIS,1,581
2013-02-14,survC1,"C-statistics for risk prediction models with censored survival
data",1,582
2013-02-15,Iboot,Iboot: iterated bootstrap tests and confidence sets,1,583
2013-02-15,smdc,Document Similarity,1,584
2013-02-16,HIest,Hybrid index estimation,1,585
2013-02-16,multinomRob,Robust Estimation of Overdispersed Multinomial Regression Models,1,586
2013-02-17,audiolyzR,audiolyzR: Give your data a listen,1,587
2013-02-17,GetR,GetR: Calculate Guttman error trees in R,1,588
2013-02-19,designGG,Computational tool for designing genetical genomics experiments,1,589
2013-02-21,Digiroo2,"An application programming interface for generating null models
of social contacts based on individuals' space use",1,590
2013-02-22,cheb,Discrete Linear Chebyshev Approximation,1,591
2013-02-22,epade,Easy Plots,1,592
2013-02-22,MEET,MEET: Motif Elements Estimation Toolkit,1,593
2013-02-22,nonparaeff,Nonparametric Methods for Measuring Efficiency and Productivity,1,594
2013-02-23,conf.design,Construction of factorial designs,1,595
2013-02-25,iWeigReg,Improved methods for causal inference and missing data problems,1,596
2013-02-26,estout,Estimates Output,1,597
2013-02-27,HDMD,"Statistical Analysis Tools for High Dimension Molecular Data
(HDMD)",1,598
2013-02-28,heatex,Heat exchange calculations during physical activity,1,599
2013-02-28,het.test,White's Test for Heteroskedasticity,1,600
2013-02-28,MOJOV,Mojo Variants: Rare Variants analysis,1,601
2013-02-28,norm,Analysis of multivariate normal datasets with missing values,1,602
2013-03-01,AtmRay,Acoustic Traveltime Calculations for 1-D Atmospheric Models,1,603
